ID Producto,ID Tienda,Fecha de Venta,Cantidad Vendida,Precio Unitario,Categoría de Producto,Ubicación de Tienda,Promoción o Descuento,Estacionalidad,Método de Pago,Nivel de Inventario,Venta_Total
Producto_27,Tienda_4,2022-04-07,34,266.9,Juguetes,Zona Sur,1,1,Crédito,5,9074.599999999999
Producto_9,Tienda_3,2023-02-26,24,364.49,Alimentos,Zona Este,1,1,Crédito,500,8747.76
Producto_16,Tienda_3,2022-06-15,81,131.3,Hogar,Zona Sur,1,0,Crédito,5,10635.300000000001
Producto_21,Tienda_8,2023-08-18,100,493.65,Deportes,Zona Sur,0,1,Tarjeta,100,49365.0
Producto_26,Tienda_4,2022-06-24,10,213.11,Electrónica,Zona Este,1,0,Efectivo,100,2131.1000000000004
Producto_13,Tienda_5,2023-10-27,3,241.89,Deportes,Zona Sur,0,0,Tarjeta,20,725.67
Producto_6,Tienda_7,2023-11-15,59,251.02,Alimentos,Zona Norte,1,0,Crédito,30,14810.18
Producto_18,Tienda_7,2023-10-12,49,39.12,Ropa,Zona Este,1,0,Crédito,200,1916.8799999999999
Producto_46,Tienda_1,2023-03-10,75,114.92,Deportes,Zona Oeste,0,1,Efectivo,500,8619.0
Producto_21,Tienda_8,2023-10-30,8,102.4,Alimentos,Zona Este,0,1,Efectivo,5,819.2
Producto_3,Tienda_2,2022-02-17,28,323.19,Alimentos,Zona Sur,1,0,Crédito,5,9049.32
Producto_6,Tienda_9,2023-08-05,37,148.02,Electrónica,Zona Este,0,1,Tarjeta,5,5476.740000000001
Producto_14,Tienda_3,2023-08-04,41,355.75,Hogar,Zona Oeste,1,0,Crédito,500,14585.75
Producto_3,Tienda_6,2023-01-02,9,87.31,Electrónica,Zona Oeste,1,1,Crédito,20,785.79
Producto_38,Tienda_2,2022-12-24,16,487.44,Juguetes,Zona Este,0,0,Efectivo,100,7799.04
Producto_46,Tienda_2,2022-06-29,53,194.09,Hogar,Zona Oeste,0,1,Efectivo,10,10286.77
Producto_34,Tienda_6,2022-11-21,100,270.87,Electrónica,Zona Oeste,1,1,Efectivo,300,27087.0
Producto_5,Tienda_1,2023-09-12,72,358.82,Hogar,Zona Oeste,0,1,Efectivo,300,25835.04
Producto_27,Tienda_6,2022-07-09,12,404.02,Hogar,Zona Norte,0,0,Efectivo,100,4848.24
Producto_33,Tienda_10,2022-06-18,75,449.92,Juguetes,Zona Oeste,1,1,Efectivo,5,33744.0
Producto_48,Tienda_2,2022-11-03,33,490.2,Hogar,Zona Norte,1,0,Efectivo,200,16176.6
Producto_33,Tienda_1,2022-02-16,55,349.55,Hogar,Zona Sur,0,1,Tarjeta,200,19225.25
Producto_43,Tienda_8,2023-08-28,83,108.54,Ropa,Zona Este,1,0,Efectivo,200,9008.82
Producto_8,Tienda_10,2022-01-16,25,411.67,Deportes,Zona Este,1,0,Efectivo,50,10291.75
Producto_28,Tienda_2,2022-05-07,50,255.41,Hogar,Zona Este,0,0,Efectivo,20,12770.5
Producto_1,Tienda_10,2023-07-06,44,36.29,Ropa,Zona Sur,1,1,Efectivo,10,1596.76
Producto_44,Tienda_8,2022-08-05,86,494.6,Hogar,Zona Sur,1,1,Crédito,30,42535.6
Producto_47,Tienda_4,2022-04-14,86,59.87,Electrónica,Zona Sur,1,1,Crédito,200,5148.82
Producto_20,Tienda_2,2022-05-18,11,469.03,Ropa,Zona Sur,1,0,Tarjeta,5,5159.33
Producto_15,Tienda_5,2023-05-03,71,217.44,Juguetes,Zona Este,1,0,Efectivo,30,15438.24
Producto_37,Tienda_8,2022-05-06,5,8.3,Hogar,Zona Norte,0,0,Efectivo,10,41.5
Producto_15,Tienda_5,2023-11-16,76,48.2,Juguetes,Zona Este,0,0,Efectivo,10,3663.2000000000003
Producto_47,Tienda_8,2023-03-19,15,245.6,Deportes,Zona Este,0,1,Crédito,100,3684.0
Producto_41,Tienda_3,2022-09-03,89,87.08,Deportes,Zona Norte,1,0,Efectivo,100,7750.12
Producto_46,Tienda_8,2022-12-07,10,116.83,Deportes,Zona Este,0,1,Crédito,300,1168.3
Producto_50,Tienda_8,2022-12-30,64,243.91,Electrónica,Zona Este,0,0,Tarjeta,100,15610.24
Producto_48,Tienda_1,2022-01-03,87,212.24,Juguetes,Zona Sur,1,0,Crédito,50,18464.88
Producto_11,Tienda_10,2023-04-17,14,229.74,Alimentos,Zona Norte,0,1,Crédito,5,3216.36
Producto_39,Tienda_7,2022-09-04,84,353.77,Juguetes,Zona Este,0,1,Tarjeta,20,29716.68
Producto_16,Tienda_4,2022-06-17,19,140.29,Deportes,Zona Sur,1,1,Tarjeta,20,2665.5099999999998
Producto_24,Tienda_7,2023-11-20,82,404.92,Hogar,Zona Este,1,1,Crédito,200,33203.44
Producto_9,Tienda_1,2023-05-19,69,234.61,Hogar,Zona Este,0,1,Tarjeta,50,16188.09
Producto_34,Tienda_9,2023-02-09,33,242.59,Electrónica,Zona Oeste,0,0,Efectivo,50,8005.47
Producto_41,Tienda_9,2023-05-04,74,108.46,Juguetes,Zona Norte,0,0,Tarjeta,50,8026.04
Producto_33,Tienda_3,2023-07-10,43,233.14,Electrónica,Zona Este,0,1,Crédito,20,10025.019999999999
Producto_47,Tienda_4,2023-02-27,1,44.6,Electrónica,Zona Sur,0,1,Efectivo,10,44.6
Producto_35,Tienda_4,2022-04-29,59,167.33,Ropa,Zona Este,0,0,Tarjeta,300,9872.470000000001
Producto_3,Tienda_4,2023-05-07,54,19.26,Ropa,Zona Norte,0,0,Crédito,30,1040.0400000000002
Producto_12,Tienda_8,2023-02-02,15,323.9,Hogar,Zona Este,1,1,Crédito,300,4858.5
Producto_14,Tienda_8,2023-12-03,80,396.81,Electrónica,Zona Norte,1,0,Crédito,100,31744.8
Producto_26,Tienda_5,2022-08-26,45,350.14,Electrónica,Zona Este,0,0,Tarjeta,30,15756.3
Producto_23,Tienda_8,2023-08-03,85,351.08,Juguetes,Zona Sur,1,1,Crédito,5,29841.8
Producto_20,Tienda_8,2023-07-31,56,284.61,Juguetes,Zona Sur,1,0,Crédito,100,15938.16
Producto_25,Tienda_5,2022-05-16,5,66.88,Electrónica,Zona Sur,1,1,Crédito,200,334.4
Producto_13,Tienda_10,2023-08-25,79,398.02,Hogar,Zona Oeste,0,1,Tarjeta,10,31443.579999999998
Producto_47,Tienda_7,2023-03-06,57,405.73,Electrónica,Zona Sur,0,1,Crédito,100,23126.61
Producto_11,Tienda_7,2022-05-21,81,484.12,Juguetes,Zona Sur,0,0,Efectivo,5,39213.72
Producto_50,Tienda_8,2023-09-02,78,306.39,Ropa,Zona Norte,0,0,Efectivo,500,23898.42
Producto_7,Tienda_7,2022-03-31,71,332.02,Electrónica,Zona Oeste,1,1,Efectivo,100,23573.42
Producto_23,Tienda_3,2022-12-16,62,285.34,Ropa,Zona Este,0,1,Efectivo,200,17691.079999999998
Producto_15,Tienda_4,2022-08-13,4,338.79,Ropa,Zona Sur,1,1,Efectivo,500,1355.16
Producto_7,Tienda_1,2023-12-24,22,108.32,Alimentos,Zona Oeste,0,1,Crédito,10,2383.04
Producto_44,Tienda_8,2022-09-07,62,283.05,Deportes,Zona Este,1,1,Crédito,30,17549.100000000002
Producto_19,Tienda_10,2023-06-09,49,311.33,Ropa,Zona Norte,0,1,Crédito,50,15255.17
Producto_23,Tienda_6,2022-04-03,4,111.73,Alimentos,Zona Sur,0,0,Tarjeta,200,446.92
Producto_3,Tienda_2,2022-01-16,31,283.69,Deportes,Zona Oeste,1,1,Crédito,100,8794.39
Producto_2,Tienda_5,2022-06-08,53,109.2,Juguetes,Zona Este,1,1,Efectivo,300,5787.6
Producto_24,Tienda_1,2022-05-07,34,97.74,Hogar,Zona Norte,1,1,Tarjeta,50,3323.16
Producto_5,Tienda_5,2022-01-18,61,335.83,Deportes,Zona Norte,0,1,Crédito,200,20485.629999999997
Producto_36,Tienda_4,2023-10-08,93,307.89,Ropa,Zona Este,1,0,Crédito,5,28633.77
Producto_7,Tienda_8,2022-07-15,2,434.5,Electrónica,Zona Oeste,1,0,Tarjeta,20,869.0
Producto_36,Tienda_9,2022-11-18,45,444.51,Juguetes,Zona Sur,1,1,Efectivo,50,20002.95
Producto_33,Tienda_8,2023-05-31,12,203.54,Deportes,Zona Oeste,0,1,Crédito,5,2442.48
Producto_50,Tienda_10,2023-05-03,90,366.71,Deportes,Zona Oeste,0,1,Crédito,30,33003.9
Producto_26,Tienda_10,2023-12-06,37,422.45,Ropa,Zona Oeste,1,1,Crédito,30,15630.65
Producto_34,Tienda_2,2023-04-25,100,382.65,Hogar,Zona Este,0,0,Tarjeta,30,38265.0
Producto_38,Tienda_6,2023-01-01,71,196.57,Ropa,Zona Este,0,1,Efectivo,30,13956.47
Producto_23,Tienda_3,2022-01-31,54,427.99,Ropa,Zona Norte,0,0,Crédito,300,23111.46
Producto_9,Tienda_7,2023-08-13,71,218.22,Alimentos,Zona Norte,1,1,Tarjeta,5,15493.62
Producto_25,Tienda_3,2022-05-26,66,440.04,Hogar,Zona Norte,0,1,Tarjeta,30,29042.640000000003
Producto_1,Tienda_5,2023-11-13,5,86.84,Hogar,Zona Oeste,1,0,Tarjeta,10,434.20000000000005
Producto_7,Tienda_6,2022-06-02,46,160.0,Juguetes,Zona Este,0,1,Efectivo,300,7360.0
Producto_10,Tienda_5,2023-08-11,91,461.02,Electrónica,Zona Oeste,1,0,Crédito,10,41952.82
Producto_5,Tienda_5,2023-04-11,26,362.38,Deportes,Zona Oeste,0,0,Crédito,5,9421.88
Producto_10,Tienda_2,2022-02-15,55,444.88,Electrónica,Zona Oeste,1,1,Crédito,500,24468.4
Producto_47,Tienda_9,2023-12-08,30,47.41,Alimentos,Zona Sur,0,0,Crédito,200,1422.3
Producto_22,Tienda_5,2022-11-15,84,104.93,Alimentos,Zona Norte,1,0,Tarjeta,10,8814.12
Producto_23,Tienda_6,2022-06-04,100,320.35,Electrónica,Zona Oeste,0,0,Efectivo,10,32035.000000000004
Producto_13,Tienda_6,2022-07-05,76,330.86,Alimentos,Zona Norte,0,1,Crédito,300,25145.36
Producto_40,Tienda_8,2023-05-22,57,489.21,Hogar,Zona Sur,1,0,Tarjeta,5,27884.969999999998
Producto_28,Tienda_9,2022-12-21,41,292.79,Deportes,Zona Este,1,0,Crédito,30,12004.390000000001
Producto_40,Tienda_7,2023-02-18,57,311.12,Ropa,Zona Norte,1,0,Tarjeta,300,17733.84
Producto_11,Tienda_9,2022-09-11,27,292.02,Juguetes,Zona Este,0,1,Tarjeta,200,7884.539999999999
Producto_47,Tienda_10,2022-01-30,9,307.92,Alimentos,Zona Sur,1,0,Crédito,100,2771.28
Producto_13,Tienda_9,2023-08-17,50,165.29,Deportes,Zona Oeste,0,0,Efectivo,50,8264.5
Producto_37,Tienda_3,2022-03-23,70,234.64,Juguetes,Zona Norte,0,1,Tarjeta,5,16424.8
Producto_13,Tienda_4,2023-11-15,64,26.3,Electrónica,Zona Este,0,1,Efectivo,300,1683.2
Producto_42,Tienda_3,2023-02-22,78,94.52,Hogar,Zona Sur,0,1,Crédito,100,7372.5599999999995
Producto_34,Tienda_8,2023-04-07,95,445.4,Deportes,Zona Este,0,1,Tarjeta,100,42313.0
Producto_37,Tienda_9,2023-09-23,56,133.6,Deportes,Zona Este,0,0,Tarjeta,30,7481.599999999999
Producto_24,Tienda_8,2022-03-07,51,112.94,Alimentos,Zona Oeste,1,1,Tarjeta,300,5759.94
Producto_43,Tienda_7,2023-09-19,36,293.72,Juguetes,Zona Oeste,0,0,Tarjeta,200,10573.920000000002
Producto_30,Tienda_10,2022-10-11,82,94.89,Juguetes,Zona Este,0,0,Tarjeta,30,7780.9800000000005
Producto_20,Tienda_8,2023-05-22,31,289.0,Deportes,Zona Sur,0,0,Tarjeta,5,8959.0
Producto_2,Tienda_6,2022-01-27,6,67.16,Electrónica,Zona Oeste,1,0,Crédito,100,402.96
Producto_26,Tienda_6,2023-09-19,11,327.9,Alimentos,Zona Norte,0,0,Tarjeta,500,3606.8999999999996
Producto_50,Tienda_1,2023-10-19,61,373.57,Hogar,Zona Sur,1,0,Tarjeta,20,22787.77
Producto_19,Tienda_10,2022-08-30,81,107.8,Ropa,Zona Este,0,0,Efectivo,100,8731.8
Producto_32,Tienda_7,2023-01-20,46,413.67,Ropa,Zona Este,1,0,Efectivo,10,19028.82
Producto_50,Tienda_4,2022-03-03,24,130.91,Juguetes,Zona Oeste,0,1,Crédito,30,3141.84
Producto_26,Tienda_4,2023-08-01,85,467.89,Alimentos,Zona Sur,1,1,Tarjeta,200,39770.65
Producto_44,Tienda_8,2022-05-28,77,27.33,Ropa,Zona Norte,1,1,Tarjeta,30,2104.41
Producto_23,Tienda_5,2022-02-13,26,150.27,Hogar,Zona Oeste,1,0,Tarjeta,20,3907.0200000000004
Producto_37,Tienda_7,2023-12-05,40,395.22,Electrónica,Zona Norte,1,0,Tarjeta,5,15808.800000000001
Producto_10,Tienda_6,2023-11-07,83,307.88,Deportes,Zona Sur,0,0,Efectivo,50,25554.04
Producto_27,Tienda_4,2022-05-31,31,189.64,Deportes,Zona Norte,0,1,Efectivo,200,5878.839999999999
Producto_1,Tienda_3,2022-04-05,96,332.76,Alimentos,Zona Oeste,1,1,Crédito,10,31944.96
Producto_49,Tienda_8,2022-01-27,23,266.12,Alimentos,Zona Sur,0,1,Efectivo,100,6120.76
Producto_20,Tienda_7,2023-06-28,30,46.11,Deportes,Zona Norte,0,1,Crédito,100,1383.3
Producto_5,Tienda_7,2023-03-14,19,181.0,Electrónica,Zona Oeste,1,0,Efectivo,500,3439.0
Producto_9,Tienda_8,2022-11-07,38,320.14,Hogar,Zona Sur,0,1,Efectivo,30,12165.32
Producto_5,Tienda_6,2022-11-29,41,121.99,Juguetes,Zona Oeste,0,1,Tarjeta,30,5001.59
Producto_11,Tienda_3,2023-10-06,24,236.75,Hogar,Zona Oeste,1,0,Crédito,300,5682.0
Producto_36,Tienda_10,2023-07-01,89,418.91,Ropa,Zona Norte,0,1,Efectivo,200,37282.990000000005
Producto_8,Tienda_1,2023-04-11,20,260.67,Deportes,Zona Oeste,1,1,Tarjeta,30,5213.400000000001
Producto_18,Tienda_5,2023-09-01,37,285.84,Alimentos,Zona Sur,0,1,Tarjeta,200,10576.08
Producto_13,Tienda_9,2022-02-06,19,449.63,Alimentos,Zona Este,0,0,Tarjeta,50,8542.97
Producto_22,Tienda_7,2023-08-14,67,104.06,Deportes,Zona Sur,0,1,Efectivo,10,6972.02
Producto_15,Tienda_10,2023-01-02,88,99.87,Electrónica,Zona Este,0,1,Tarjeta,30,8788.560000000001
Producto_13,Tienda_3,2022-08-10,74,382.93,Electrónica,Zona Norte,1,1,Crédito,10,28336.82
Producto_12,Tienda_6,2022-08-04,23,456.36,Juguetes,Zona Este,0,1,Tarjeta,20,10496.28
Producto_48,Tienda_7,2022-12-14,93,200.92,Alimentos,Zona Oeste,0,0,Tarjeta,500,18685.559999999998
Producto_32,Tienda_3,2022-11-20,37,243.22,Ropa,Zona Este,0,0,Crédito,10,8999.14
Producto_15,Tienda_10,2023-09-09,98,280.5,Deportes,Zona Norte,1,1,Tarjeta,20,27489.0
Producto_20,Tienda_1,2023-09-30,6,270.51,Hogar,Zona Este,1,1,Crédito,10,1623.06
Producto_24,Tienda_8,2022-04-01,98,281.61,Alimentos,Zona Oeste,1,1,Tarjeta,200,27597.780000000002
Producto_15,Tienda_6,2022-06-19,48,176.52,Hogar,Zona Sur,0,0,Crédito,10,8472.960000000001
Producto_47,Tienda_5,2023-08-08,9,324.01,Hogar,Zona Sur,0,0,Crédito,200,2916.09
Producto_29,Tienda_8,2022-01-12,27,223.92,Electrónica,Zona Sur,1,0,Efectivo,30,6045.839999999999
Producto_11,Tienda_4,2023-07-08,83,147.58,Hogar,Zona Norte,1,1,Crédito,50,12249.140000000001
Producto_42,Tienda_9,2022-11-01,69,440.18,Ropa,Zona Norte,0,0,Tarjeta,20,30372.420000000002
Producto_14,Tienda_1,2023-10-30,82,315.16,Juguetes,Zona Sur,0,1,Crédito,100,25843.120000000003
Producto_30,Tienda_5,2023-11-22,45,46.53,Ropa,Zona Norte,1,0,Tarjeta,100,2093.85
Producto_22,Tienda_10,2022-04-25,8,184.79,Electrónica,Zona Norte,1,1,Crédito,300,1478.32
Producto_18,Tienda_4,2023-10-16,72,297.2,Alimentos,Zona Este,1,1,Crédito,30,21398.399999999998
Producto_13,Tienda_8,2023-04-13,97,26.6,Hogar,Zona Norte,1,1,Efectivo,100,2580.2000000000003
Producto_24,Tienda_7,2022-03-30,52,447.9,Ropa,Zona Sur,1,1,Crédito,500,23290.8
Producto_14,Tienda_1,2023-12-09,82,176.27,Deportes,Zona Sur,1,1,Efectivo,20,14454.140000000001
Producto_1,Tienda_10,2022-10-26,92,137.56,Electrónica,Zona Norte,0,0,Tarjeta,20,12655.52
Producto_36,Tienda_9,2023-02-01,63,241.39,Electrónica,Zona Sur,0,1,Efectivo,10,15207.57
Producto_46,Tienda_5,2022-05-31,9,446.13,Electrónica,Zona Sur,1,0,Efectivo,100,4015.17
Producto_23,Tienda_6,2023-01-28,14,293.25,Deportes,Zona Este,1,0,Efectivo,5,4105.5
Producto_30,Tienda_4,2023-07-26,26,157.95,Alimentos,Zona Oeste,1,1,Tarjeta,100,4106.7
Producto_28,Tienda_7,2022-03-02,42,398.93,Hogar,Zona Norte,0,0,Crédito,100,16755.06
Producto_25,Tienda_5,2022-01-01,13,302.79,Electrónica,Zona Este,0,0,Efectivo,100,3936.2700000000004
Producto_14,Tienda_4,2022-06-24,36,346.43,Ropa,Zona Este,1,0,Efectivo,300,12471.48
Producto_45,Tienda_7,2022-11-18,66,238.84,Deportes,Zona Sur,0,1,Crédito,30,15763.44
Producto_37,Tienda_9,2022-09-27,74,365.46,Alimentos,Zona Oeste,1,1,Tarjeta,200,27044.039999999997
Producto_20,Tienda_1,2023-02-26,18,245.32,Alimentos,Zona Norte,1,0,Efectivo,100,4415.76
Producto_18,Tienda_9,2023-04-30,57,231.26,Juguetes,Zona Oeste,1,0,Crédito,30,13181.82
Producto_25,Tienda_9,2022-06-26,69,180.49,Juguetes,Zona Este,0,1,Tarjeta,20,12453.810000000001
Producto_39,Tienda_1,2023-09-21,18,376.84,Electrónica,Zona Oeste,1,0,Crédito,20,6783.12
Producto_36,Tienda_1,2022-06-09,66,485.68,Alimentos,Zona Este,0,0,Tarjeta,300,32054.88
Producto_3,Tienda_1,2022-06-23,34,237.01,Deportes,Zona Norte,1,0,Tarjeta,5,8058.34
Producto_26,Tienda_8,2023-01-08,58,487.31,Hogar,Zona Sur,1,1,Tarjeta,200,28263.98
Producto_9,Tienda_4,2022-06-28,7,296.39,Electrónica,Zona Norte,0,0,Tarjeta,100,2074.73
Producto_32,Tienda_3,2022-02-26,13,458.02,Juguetes,Zona Norte,1,0,Efectivo,300,5954.26
Producto_48,Tienda_10,2022-03-14,40,259.79,Electrónica,Zona Este,0,0,Crédito,500,10391.6
Producto_41,Tienda_7,2022-01-23,83,446.67,Hogar,Zona Sur,0,1,Tarjeta,5,37073.61
Producto_39,Tienda_5,2023-09-20,90,83.69,Ropa,Zona Norte,0,0,Crédito,30,7532.099999999999
Producto_12,Tienda_10,2022-07-26,42,294.67,Deportes,Zona Oeste,0,1,Efectivo,500,12376.140000000001
Producto_34,Tienda_5,2023-09-21,43,404.02,Alimentos,Zona Norte,1,1,Crédito,300,17372.86
Producto_38,Tienda_4,2022-09-08,30,356.59,Electrónica,Zona Sur,1,0,Tarjeta,50,10697.699999999999
Producto_49,Tienda_5,2023-08-12,78,234.07,Deportes,Zona Este,1,0,Tarjeta,50,18257.46
Producto_7,Tienda_4,2022-02-25,82,386.02,Deportes,Zona Sur,1,1,Tarjeta,30,31653.64
Producto_16,Tienda_10,2022-05-31,48,268.59,Ropa,Zona Sur,0,0,Tarjeta,5,12892.32
Producto_46,Tienda_8,2022-06-13,6,399.42,Electrónica,Zona Sur,1,1,Efectivo,500,2396.52
Producto_25,Tienda_2,2022-02-11,58,349.4,Deportes,Zona Este,1,1,Crédito,100,20265.199999999997
Producto_9,Tienda_10,2022-06-28,49,165.36,Ropa,Zona Sur,1,0,Crédito,20,8102.64
Producto_7,Tienda_6,2022-01-06,23,431.3,Ropa,Zona Norte,1,1,Crédito,10,9919.9
Producto_7,Tienda_7,2023-02-04,61,277.61,Electrónica,Zona Sur,0,0,Tarjeta,300,16934.21
Producto_46,Tienda_10,2022-01-29,71,195.1,Juguetes,Zona Oeste,0,1,Tarjeta,200,13852.1
Producto_20,Tienda_7,2022-08-03,22,252.41,Ropa,Zona Este,1,0,Efectivo,100,5553.0199999999995
Producto_10,Tienda_1,2022-09-21,20,105.44,Deportes,Zona Oeste,1,1,Efectivo,50,2108.8
Producto_34,Tienda_4,2022-01-11,19,311.74,Electrónica,Zona Norte,0,0,Crédito,50,5923.06
Producto_5,Tienda_9,2023-09-10,34,101.76,Electrónica,Zona Norte,0,0,Crédito,50,3459.84
Producto_45,Tienda_4,2022-08-30,100,319.67,Electrónica,Zona Sur,0,0,Tarjeta,100,31967.0
Producto_1,Tienda_10,2023-10-26,10,110.86,Hogar,Zona Oeste,1,1,Crédito,300,1108.6
Producto_26,Tienda_6,2022-10-16,1,476.47,Deportes,Zona Sur,1,1,Tarjeta,100,476.47
Producto_25,Tienda_7,2022-09-22,95,62.76,Electrónica,Zona Sur,1,1,Efectivo,100,5962.2
Producto_31,Tienda_8,2022-04-21,33,235.0,Deportes,Zona Sur,1,1,Efectivo,30,7755.0
Producto_26,Tienda_10,2022-04-26,76,56.28,Hogar,Zona Norte,1,1,Tarjeta,20,4277.28
Producto_46,Tienda_2,2023-09-30,68,103.7,Hogar,Zona Este,1,1,Crédito,50,7051.6
Producto_44,Tienda_7,2023-01-11,89,29.28,Deportes,Zona Este,1,1,Tarjeta,500,2605.92
Producto_4,Tienda_8,2023-12-07,67,158.39,Hogar,Zona Sur,0,1,Crédito,100,10612.13
Producto_29,Tienda_2,2022-03-24,49,298.44,Juguetes,Zona Oeste,0,0,Crédito,10,14623.56
Producto_26,Tienda_1,2022-09-07,77,71.69,Alimentos,Zona Oeste,1,0,Crédito,50,5520.13
Producto_14,Tienda_8,2022-08-20,73,189.65,Deportes,Zona Este,1,0,Efectivo,500,13844.45
Producto_4,Tienda_9,2022-10-06,26,399.45,Alimentos,Zona Oeste,0,0,Tarjeta,300,10385.699999999999
Producto_44,Tienda_6,2023-12-03,22,35.06,Juguetes,Zona Este,1,1,Crédito,100,771.32
Producto_23,Tienda_7,2022-07-09,40,328.84,Electrónica,Zona Oeste,1,1,Efectivo,500,13153.599999999999
Producto_40,Tienda_2,2022-02-14,87,494.77,Juguetes,Zona Norte,0,0,Efectivo,100,43044.99
Producto_26,Tienda_7,2022-06-07,9,190.38,Alimentos,Zona Sur,0,1,Tarjeta,20,1713.42
Producto_36,Tienda_7,2022-07-28,49,433.14,Ropa,Zona Sur,0,0,Tarjeta,50,21223.86
Producto_46,Tienda_2,2023-04-11,77,138.98,Alimentos,Zona Norte,0,1,Efectivo,50,10701.46
Producto_21,Tienda_6,2023-05-24,62,247.6,Deportes,Zona Norte,1,1,Tarjeta,50,15351.199999999999
Producto_48,Tienda_5,2023-07-06,60,125.94,Deportes,Zona Oeste,0,0,Crédito,100,7556.4
Producto_6,Tienda_5,2022-03-06,32,435.6,Electrónica,Zona Oeste,0,1,Tarjeta,500,13939.2
Producto_46,Tienda_5,2022-03-03,65,396.73,Deportes,Zona Sur,0,1,Tarjeta,100,25787.45
Producto_28,Tienda_9,2022-06-18,42,161.63,Ropa,Zona Sur,0,1,Crédito,20,6788.46
Producto_40,Tienda_4,2022-06-29,37,89.64,Electrónica,Zona Norte,0,0,Tarjeta,300,3316.68
Producto_19,Tienda_4,2022-05-16,9,140.2,Alimentos,Zona Oeste,1,1,Crédito,500,1261.8
Producto_36,Tienda_9,2022-11-11,39,383.65,Juguetes,Zona Oeste,1,0,Efectivo,20,14962.349999999999
Producto_18,Tienda_4,2023-01-28,35,440.76,Alimentos,Zona Oeste,1,0,Crédito,5,15426.6
Producto_36,Tienda_6,2022-08-12,66,104.41,Juguetes,Zona Oeste,0,1,Tarjeta,10,6891.0599999999995
Producto_41,Tienda_9,2023-03-08,87,399.53,Hogar,Zona Este,0,0,Efectivo,200,34759.11
Producto_11,Tienda_8,2023-08-03,52,316.27,Deportes,Zona Sur,1,0,Efectivo,100,16446.04
Producto_35,Tienda_2,2022-08-02,90,325.24,Ropa,Zona Este,1,1,Tarjeta,30,29271.600000000002
Producto_2,Tienda_4,2023-03-11,55,499.65,Ropa,Zona Sur,1,0,Tarjeta,20,27480.75
Producto_24,Tienda_4,2023-11-23,99,331.92,Hogar,Zona Norte,1,0,Efectivo,20,32860.08
Producto_16,Tienda_10,2022-11-23,72,338.54,Electrónica,Zona Norte,0,1,Efectivo,30,24374.88
Producto_4,Tienda_6,2023-04-19,55,343.99,Ropa,Zona Oeste,0,1,Efectivo,20,18919.45
Producto_21,Tienda_7,2022-01-12,28,130.88,Ropa,Zona Este,0,0,Tarjeta,10,3664.64
Producto_20,Tienda_7,2023-03-02,48,389.38,Hogar,Zona Oeste,0,1,Efectivo,100,18690.239999999998
Producto_30,Tienda_3,2022-05-13,15,428.95,Ropa,Zona Este,0,0,Tarjeta,20,6434.25
Producto_25,Tienda_10,2023-11-06,89,294.95,Deportes,Zona Norte,0,1,Crédito,10,26250.55
Producto_49,Tienda_9,2022-06-16,22,87.57,Electrónica,Zona Este,1,0,Efectivo,100,1926.54
Producto_24,Tienda_6,2022-03-24,51,83.51,Alimentos,Zona Norte,1,1,Tarjeta,10,4259.01
Producto_50,Tienda_9,2023-06-18,26,481.55,Deportes,Zona Norte,1,0,Tarjeta,20,12520.300000000001
Producto_29,Tienda_7,2023-09-20,82,410.47,Alimentos,Zona Este,0,0,Crédito,200,33658.54
Producto_28,Tienda_5,2023-12-18,27,184.36,Ropa,Zona Sur,1,0,Efectivo,100,4977.72
Producto_36,Tienda_6,2023-12-26,43,460.33,Ropa,Zona Sur,0,0,Tarjeta,50,19794.19
Producto_35,Tienda_8,2022-05-29,100,230.42,Juguetes,Zona Oeste,0,0,Tarjeta,10,23042.0
Producto_23,Tienda_9,2023-09-20,49,167.32,Deportes,Zona Norte,1,1,Efectivo,5,8198.68
Producto_46,Tienda_5,2022-07-22,18,11.52,Electrónica,Zona Norte,1,1,Tarjeta,500,207.35999999999999
Producto_39,Tienda_3,2022-04-11,63,280.82,Ropa,Zona Norte,0,1,Crédito,30,17691.66
Producto_39,Tienda_2,2022-12-03,58,361.17,Ropa,Zona Sur,0,0,Crédito,30,20947.86
Producto_40,Tienda_3,2022-09-29,49,191.29,Ropa,Zona Norte,0,0,Efectivo,10,9373.21
Producto_18,Tienda_3,2023-04-30,84,239.08,Hogar,Zona Sur,0,1,Efectivo,20,20082.72
Producto_23,Tienda_1,2022-10-06,19,255.92,Deportes,Zona Norte,1,0,Efectivo,50,4862.48
Producto_32,Tienda_7,2022-01-22,10,37.53,Juguetes,Zona Sur,0,1,Crédito,200,375.3
Producto_43,Tienda_2,2023-09-14,92,472.06,Ropa,Zona Sur,1,1,Tarjeta,30,43429.52
Producto_29,Tienda_6,2023-08-08,79,425.53,Juguetes,Zona Norte,1,0,Crédito,20,33616.869999999995
Producto_38,Tienda_9,2022-10-30,34,30.56,Juguetes,Zona Norte,1,1,Efectivo,300,1039.04
Producto_8,Tienda_7,2022-06-24,10,196.57,Deportes,Zona Este,0,0,Tarjeta,100,1965.6999999999998
Producto_26,Tienda_1,2022-08-26,3,163.03,Ropa,Zona Sur,0,1,Efectivo,50,489.09000000000003
Producto_39,Tienda_5,2023-03-24,63,335.76,Deportes,Zona Sur,1,1,Tarjeta,30,21152.88
